"id","Subscription","fold","Logistica_principal","Logistica_transformada","Logistica_splines","LDA_transformado"
3215,1,2,0.0871242060057986,0.0867680600103915,0.0848081862644999,0.0520255535199251
3217,0,1,0.00348435479466351,0.0000580188265845645,0.000401062092032647,0.000232243325192726
3218,0,3,0.00469767417115087,0.00146133348073773,0.00109694638734421,0.00206336523330454
3220,0,5,0.0125763295070672,0.0181483478922992,0.00878054237192602,0.0166466303257534
3221,0,1,0.013951301041467,0.0163149902464283,0.0144948253627469,0.0178275807877062
3222,0,3,0.0120533137415057,0.0134111043001778,0.00925067876813297,0.0136957920955178
3223,0,5,0.00959792882154739,0.0131741783578827,0.00969839164335107,0.0114693246925279
3224,0,5,0.00570168598433712,0.00427533724443578,0.00452567289899188,0.00499122425192478
3225,0,5,0.0125990263511039,0.0276775091582147,0.0221703505128143,0.0312529990059706
3226,1,4,0.201664235221259,0.264513203326406,0.213772783798732,0.152515327322441
3228,0,2,0.00746295190989428,0.00241975544161853,0.00179730666385231,0.00335789216379709
3230,0,4,0.00720345232770788,0.00260952274701575,0.00219895719422077,0.00335428669128504
3232,0,5,0.00604666411540258,0.00501642544747481,0.0057879821558072,0.00751963287686932
3233,0,5,0.00657949524108704,0.00174822820982126,0.00127179272482272,0.00250082270716338
3234,0,5,0.0063231897202823,0.00641051791492087,0.00709997912666849,0.0067047147727439
3235,0,3,0.0166676789665833,0.0243276232755207,0.0166854509881371,0.0209565505649586
3236,0,4,0.0223696400921382,0.0414609800262651,0.0345816401923151,0.0330041833602498
3237,0,1,0.0171104373211624,0.0315513478108431,0.0304237531959422,0.0246930562969943
3238,0,3,0.00984951575489286,0.0118470254241429,0.0105436659619665,0.0110858517362792
3239,0,1,0.00635887809397269,0.00450864950253411,0.00472242418937707,0.00540732814892657
3240,0,1,0.00421969213512647,0.000261860367133102,0.000339330241476707,0.000544686119244899
3241,0,3,0.00789483328866073,0.00807639283853489,0.00733824270503632,0.00937975732536981
3243,0,3,0.00640467931673977,0.00415549288051984,0.00439831462400851,0.00499876623219191
3244,0,2,0.00593699331054584,0.00394495619692187,0.00394280350853097,0.00486597092736124
3245,0,2,0.00899093539441117,0.00501829490912921,0.00466040029473236,0.00633746702146806
3246,0,3,0.00593492582777452,0.0055295486216007,0.00594598620617281,0.00634100938106737
3247,0,4,0.0125935709744957,0.0128568372677311,0.0102908573975342,0.0149452387181636
3248,0,4,0.0050842572407163,0.00110278931787688,0.000807378954782828,0.00169722304394106
3250,0,3,0.00404229583290691,0.00330659395875759,0.00355621177489358,0.00400805700870288
3251,0,3,0.00985422616302735,0.00648481938671412,0.00576185879903827,0.00886753985807657
3252,0,3,0.0492370229118772,0.0502990017245196,0.0473059853583203,0.0380285393539159
3253,0,1,0.0117053059086164,0.0127885899137398,0.0130173600104657,0.0106387990152671
3255,0,2,0.0184861902412143,0.0284788018823652,0.0205746757886928,0.0216879606926991
3256,0,2,0.244702957747478,0.179440261335119,0.229750614493552,0.100486536498613
3257,0,4,0.00474267567797572,0.00660536063510906,0.00485398191756167,0.00651968514541063
3263,0,3,0.00724105824731457,0.0111520360239372,0.00877417209459459,0.00995513045305264
3264,0,4,0.00781589664190484,0.0049679992458147,0.00623016660477917,0.00539489272720873
3265,0,5,0.00960671381093095,0.0117610868747689,0.00991478161238432,0.0112054094700071
3266,0,2,0.00821660475518385,0.00846790497200671,0.0104579064799587,0.00906884847579005
3267,0,4,0.004627024276277,0.000467577335828532,0.000396430243636836,0.000855172506291184
3271,0,5,0.00393397452001687,0.000426782835782025,0.000301262713165155,0.000849546345339583
3272,0,4,0.0557369523667735,0.0929746902626266,0.0759521087326793,0.0726820377028708
3273,0,3,0.0193025226935328,0.0324864133055972,0.0243564977075309,0.0228275021345649
3274,0,4,0.0074732462142134,0.00468904052907388,0.00467229479292424,0.00529605265519346
3275,0,3,0.00468051911203787,0.00212995747429171,0.00177410009435899,0.00308123756237528
3276,0,4,0.00422501705966124,0.00311599154363422,0.00332165218660264,0.00392816249277669
3277,0,2,0.0143364398648022,0.0239120982372443,0.0174723459442539,0.0191691367887304
3280,0,3,0.00222042365794105,0.00219944127861329,0.00223050184571125,0.00517013388084614
3281,0,4,0.0119895763329705,0.0129927698456203,0.00925311251523044,0.0135297418442667
3282,0,3,0.00956661170566251,0.0149977152531766,0.0116384345485257,0.0156934587721537
3283,0,5,0.00681573795040475,0.00291743634398571,0.00252537342494091,0.00350318657020537
3284,0,5,0.0126938617195897,0.0212186415923456,0.0159146923760642,0.0210679294519763
3285,0,4,0.0270247981201101,0.0511982607351938,0.0415920424075673,0.0371298694050934
3286,0,2,0.0193006038645542,0.0354151132601219,0.0272323119999424,0.0250428716812691
3287,0,3,0.00527877729107043,0.00346353814098997,0.00358492791114185,0.00448022020657269
3288,0,2,0.00689825128707676,0.00832597426078544,0.00730248741310485,0.00833323345603287
3289,0,2,0.00296962993987881,0.000832319809732152,0.000610662489638303,0.00134892153910073
3290,0,5,0.416206927628887,0.3653437592331,0.315094737795734,0.231292195353652
3291,0,3,0.0172347950203649,0.0303454928257423,0.0229591057812946,0.0210432809812771
3292,0,5,0.00531811646116378,0.00198093592356014,0.00163263454951815,0.00268428416918045
3295,1,2,0.0614970557595342,0.0952624641757268,0.10774511050855,0.0572471678491805
3296,0,5,0.0143083344226887,0.0229228779673991,0.0187742361844199,0.0158017969226495
3297,0,5,0.020231640393765,0.0361953281698491,0.0383301183497615,0.0259228050222864
3298,0,2,0.00306965630451113,0.00136431777538756,0.00117062992214995,0.00259430658942569
3299,0,1,0.0191204408903562,0.022253954840948,0.0208622357946785,0.0236949804632188
3300,0,4,0.00688021249666195,0.00719929024935372,0.00729795986212178,0.0073189704183546
3301,1,2,0.0298746407680339,0.0543337685823611,0.0443299189493845,0.034753521653147
3302,0,1,0.00395943678135068,0.00311347884206128,0.00789506907333542,0.0049553747742166
3304,0,5,0.206736169183943,0.15673187977752,0.18339971245023,0.0782230690154168
3305,0,5,0.00366258200415268,0.0023623653815906,0.00299840365038504,0.00287667856597874
3307,0,1,0.0197725564560921,0.00153678766626026,0.00174245753209143,0.0031677350673158
3308,0,5,0.00483851535580842,0.00106044803310962,0.000858332455673002,0.00253974209608373
3309,0,4,0.0110120176228497,0.0114476646775928,0.0133446985780232,0.0107408745647071
3310,0,4,0.00806033046912221,0.00288179542708217,0.00206424292239685,0.00369051437699247
3311,0,5,0.0090278036364107,0.00317059026437339,0.00199799711295965,0.00463292890404698
3312,0,3,0.0150264052526086,0.0216965371039373,0.0171817991558324,0.0189294503338117
3313,0,4,0.0101336627615994,0.0122842227746296,0.0109156026682749,0.0105941705505805
3314,0,2,0.00595977775363283,0.00700890507756893,0.00572742875933828,0.00923822331296402
3316,0,3,0.0134736559577617,0.0167442075334849,0.0100096681072637,0.0162133438956645
3320,0,3,0.00668553733152418,0.00321842813230827,0.00250815871651002,0.00480519387284397
3321,0,1,0.00779896747512016,0.00239650098495539,0.00181747023513996,0.0034522276481154
3322,0,1,0.0147137402497027,0.02350847442218,0.015229444010091,0.0290140934315612
3324,0,4,0.00882051199872783,0.0090351457211628,0.0095635875796092,0.00827860062766582
3326,0,2,0.0230326566997127,0.0369862166489242,0.0267687738927578,0.0313220489209541
3327,0,5,0.0125819656106325,0.0142567839336965,0.0122136326468412,0.0132989557694197
3328,0,4,0.00865455259055896,0.00410918601657765,0.00431582381406936,0.00480244573936727
3329,0,1,0.0103232279218406,0.0139021675410952,0.0169779414720395,0.0123236454875336
3331,0,1,0.00943247385899508,0.00765610984794323,0.00861558257512987,0.0075036481603333
3332,1,3,0.00141325688916312,0.0172870998760475,0.015565230523233,0.036511534495054
3333,0,1,0.00720756569015941,0.00502655994105887,0.00550958965265437,0.00578505021291343
3335,0,5,0.00716938297130212,0.00552564856268055,0.00646829373681745,0.00811574606009827
3336,0,4,0.0124499747561858,0.00826203444929169,0.00768952779300531,0.00982940276376308
3337,0,1,0.016222493670085,0.0267432039729724,0.0181429870601418,0.0271196271767041
3338,0,3,0.00229625823187659,0.00136787742343045,0.0012404508090868,0.00210421721280646
3340,0,2,0.00511160508738137,0.0057621581189967,0.00502056050558632,0.00853444098647993
3341,0,5,0.0103138575079561,0.00829314067126862,0.0121941812092175,0.00832117732470863
3342,0,3,0.00735118046164665,0.00955620247758687,0.00734427367098714,0.0109806001483108
3343,0,1,0.0166031671871632,0.016789109746609,0.0117911726756422,0.0178747588935859
3346,0,4,0.0155368900866757,0.0180177237474861,0.0201997584238069,0.017506312371367
3347,0,5,0.00681742834133826,0.000304126475347052,0.000571420051861201,0.000653544823280121
3348,0,4,0.017601564471865,0.0343626345126535,0.0260733145699413,0.0248258234104353
3351,0,4,0.00813180982339017,0.00904441144406069,0.0088180418061939,0.00832994753339946
3353,0,2,0.0242884155721962,0.0436532947799536,0.0350905914327228,0.0309871795921909
3354,0,5,0.0103822500829874,0.00871232502732894,0.0122598345577768,0.00848834011527548
3355,0,4,0.0046139506541773,0.000849384072964391,0.000577952784997646,0.00155240257905654
3356,0,3,0.00113704035812514,0.00249996420891609,0.00260313996907655,0.00717802647933741
3357,0,2,0.00568491562431213,0.00474327998511556,0.00589690115594626,0.00644791172249246
3358,0,5,0.00922996154767839,0.00955069956178835,0.00669242071346038,0.0111212730953303
3359,0,5,0.00731523945542353,0.00882342188332659,0.00946206628768031,0.0101642572690128
3360,0,3,0.00515098304006913,0.00107548352685588,0.00082730470485908,0.00199779931328587
3362,0,3,0.0173319587652077,0.0218242118067127,0.016256702334425,0.0227220880701272
3363,0,4,0.00601994102376841,0.00204578355366717,0.00146623659533013,0.00259850882242138
3364,0,3,0.0261742948426522,0.0436252194918839,0.0280658721131688,0.0384346913322428
3366,0,3,0.0231228481124476,0.0427586928379071,0.0368139532165991,0.0337997064199748
3367,0,5,0.00661377280922648,0.00543614226990621,0.0042377846218333,0.00843007647308594
3369,0,5,0.0128068287212025,0.00738573284800213,0.00727601258181686,0.0147089337030724
3370,0,1,0.0057260679145163,0.00303278098847978,0.0030007882762045,0.00343224946717619
3371,0,5,0.00770061230686416,0.00855577455452844,0.00883677304481186,0.0116236706752832
3373,0,3,0.00557005767161282,0.0040926058389555,0.00477902686658288,0.0049006086117094
3375,0,4,0.0121671551271522,0.0157392969334385,0.019434713949049,0.0146103562886586
3376,0,4,0.00614149627510954,0.00218391250769559,0.00162891339208473,0.0027428106008007
3377,0,2,0.0325186800908086,0.0568837351360759,0.0541762121085223,0.0380821327157814
3379,1,5,0.0354712744710623,0.0442213372946543,0.0355247888290356,0.0273729711638292
3380,0,2,0.0225147132755687,0.033182463993045,0.0207141144865823,0.0287638246379076
3381,0,4,0.00392299417129951,0.000254601577684141,0.000234038663202523,0.000543631694219691
3382,0,1,0.00996095471235377,0.00737685352558213,0.00740689188961452,0.00968173143639415
3383,0,1,0.0111962763704581,0.0140431581803789,0.0101414099392374,0.0127118474715606
3384,0,1,0.0168761690095095,0.0217185813287196,0.0157611833608318,0.0199931157799189
3385,0,1,0.0127863390249793,0.0115849830476162,0.0103728282240061,0.0111930192504687
3386,0,3,0.0150347375557325,0.0212617704880836,0.0154959046069747,0.0182976806351785
3388,0,4,0.00693705405024923,0.00617344517309695,0.00617784430001832,0.00849268783972865
3389,0,2,0.00765182552017538,0.00127823063684093,0.000865060476337384,0.0021178169119216
3390,0,2,0.00897612045803134,0.00236422910285065,0.00157545519737284,0.00413331601426497
3391,0,5,0.00844972600626702,0.00543192549670536,0.00536542519710139,0.00639275660533996
3392,0,1,0.0513515290068912,0.0930640908926439,0.113746274988178,0.0602310960151571
3393,0,1,0.00660978076418893,0.00320526539690684,0.00326076927279237,0.00416364639369678
3394,0,5,0.00573608088878932,0.00303199304229176,0.00335876008580732,0.00380637447567565
3395,0,5,0.00689614673280741,0.00872770981280934,0.00754027909839961,0.0108111963560625
3397,0,2,0.00637525641440524,0.00938277374136165,0.0070390988385568,0.0111626872674073
3398,0,4,0.00323007417875,0.000456215597331765,0.000304978584058768,0.00116670858571999
3400,0,1,0.00211137103683143,0.000436106934446264,0.000360049004165817,0.00150690520791956
3402,0,3,0.00607327606770515,0.00455145410792433,0.00527699043301035,0.00704094695758095
3404,0,1,0.0108995857898813,0.00536030727262065,0.00458511411265688,0.00809016261059094
3406,0,4,0.00823175371962321,0.00260588481915094,0.00188866022794194,0.00315495453705116
3408,0,2,0.00655590823452014,0.00214605607917503,0.00169165152639853,0.00322985577002678
3409,0,1,0.00457316516751771,0.00282228892548682,0.00353302413144538,0.00494989670800629
3410,0,1,0.0127607140451003,0.00764586481816398,0.00672963346710963,0.0102892690754261
3411,0,1,0.0573875417507378,0.0905051116980759,0.0853999886938785,0.0772479645907019
3413,0,1,0.111558178191563,0.117958250810101,0.149022986708617,0.0629010343475238
3415,0,2,0.0121260374649786,0.021080671802466,0.0174693012342223,0.0201067237739903
3420,0,2,0.00560334084979727,0.00705533231773622,0.00635782098165431,0.0105398711491227
3421,0,5,0.00738214547514654,0.00848535929919132,0.00738549171094577,0.0102423252801379
3422,0,3,0.00920400062078306,0.00187071692101084,0.00143204877102698,0.00390233019083279
3423,0,1,0.00529641948712614,0.000851119055975724,0.000678942860664311,0.00149865242238548
3424,0,4,0.0131679546982203,0.0119336154601897,0.0092398835892326,0.016473787098502
3425,0,2,0.0069912812250693,0.00369328360392308,0.00298405803741114,0.005040737856748
3427,0,1,0.00896789211970415,0.0102972201523822,0.00952528868682048,0.0120810642217706
3428,0,1,0.0084884501155921,0.0137031976102677,0.0116992723056018,0.0111136745845545
3430,0,4,0.0311996909072297,0.0534220639998951,0.0448456045425764,0.0396443479344043
3431,0,4,0.050896320259585,0.0935327028365926,0.0747404643977062,0.060100305377977
3432,0,4,0.00253039460239868,0.000259121144526309,0.000220099342572138,0.000968324833796902
3434,0,2,0.132779590033834,0.153321952527761,0.152170404545812,0.0821584157492603
3435,0,2,0.0126519460840146,0.0110452491254997,0.021338936445051,0.0113393003734878
3436,0,2,0.0128157711390414,0.0169109352130262,0.0149395114321893,0.0140379990647519
3438,0,5,0.00770207695150163,0.00594483307331686,0.00646550315489854,0.00677514047543509
3441,0,5,0.00554415673611073,0.00799042319645452,0.00699142341918198,0.0119705897795619
3442,0,1,0.00774816905171421,0.0070728842021412,0.00746498397505225,0.00856582030747543
3443,0,1,0.00576903547682783,0.00110297684879696,0.00084350598256903,0.00170155612531312
3444,0,1,0.00607610029508984,0.00163785902443318,0.00148209789692524,0.00265919856278206
3445,0,1,0.00789537148079886,0.0057869600980557,0.00595086273170884,0.00560784267738781
3446,0,3,0.00543092692667521,0.00263342455495047,0.00253302725474883,0.00402625054581667
3447,0,3,0.00411312258549139,0.00663029641589666,0.00499054167416725,0.00621791514330161
3450,0,2,0.314069565144067,0.363693793792159,0.354334803628374,0.200806053046454
3451,0,1,0.037573752554321,0.0643930595272415,0.0704651818459574,0.0800466462828765
3452,0,3,0.00495935091947008,0.00421905504082608,0.0044930114973371,0.00477278088752058
3453,0,4,0.019735900911738,0.0354940289859367,0.0264375034050649,0.0249535526270448
3455,1,2,0.201903793196567,0.202157676322415,0.207532319076552,0.118992120146988
3456,0,5,0.0123740174898492,0.0181826271382922,0.0137370880838353,0.0142886756156986
3457,0,5,0.0133581967912826,0.0146127388258049,0.0112599955408206,0.0113717650748016
3458,0,5,0.0208078351871334,0.0380257500297244,0.0308093708863466,0.0331212550823871
3460,0,3,0.00539344008294778,0.00171132277675641,0.00136669965543794,0.00310239240318717
3461,0,2,0.0121986034701975,0.0192241882164603,0.0181558450820345,0.0194347268861604
3462,0,3,0.00863188362890742,0.00852309075108834,0.00950719659396716,0.0114642824252699
3465,0,2,0.00894131356552348,0.000381856269587669,0.000770337088532424,0.00178518668325096
3467,0,1,0.00313028153780653,0.00163212759103844,0.00153954547649668,0.00281232882254872
3468,0,3,0.0718601809748081,0.11383856799296,0.0965058843015067,0.0920902844635323
3469,0,3,0.190279732076017,0.16727732924511,0.187343987384775,0.0968825855221282
3470,0,2,0.0146013379618218,0.00281781910548156,0.00132210027129161,0.00473937337709204
3472,0,5,0.0315822457801133,0.0490493691800232,0.0367379435527855,0.0368444250909001
3474,0,3,0.0150058820643998,0.0180716973619737,0.0139452091969576,0.0163824739298008
3476,0,4,0.00263642964958513,0.0028993966030051,0.00213289158255508,0.00920175558774888
3477,0,2,0.00518005958113028,0.0012668796924163,0.000864646763692727,0.00199221758124186
3478,0,4,0.0134950700738769,0.0215033001074759,0.0166089197126056,0.0181544026643588
3480,0,4,0.00696747404223921,0.00724565106102061,0.00520111135672772,0.00698618744765117
3482,0,3,0.00870445635939351,0.011460965465273,0.00836573626934219,0.0129980736087534
3484,0,3,0.000375327714749196,0.00214346968926049,0.00301476847871429,0.00773152825808738
3485,0,3,0.166977903796307,0.147032447468249,0.15209918504874,0.0960728782992147
3486,0,2,0.00478946001667866,0.0108517015165522,0.00880560952755778,0.0174847541203428
3487,0,2,0.00888713259350186,0.00193355232694145,0.00138415279667596,0.00336892874322621
3488,0,2,0.0430173163169559,0.0856313757914892,0.0846725669169197,0.0494043396189704
3489,0,2,0.012115777814892,0.0220294745356192,0.0168495320176216,0.0241348573935305
3491,0,2,0.0150671576937687,0.025250536286128,0.0284018916862493,0.0208896109349815
3492,0,5,0.0142480124801327,0.0347846802120463,0.029197767634098,0.0391876628267113
3493,0,5,0.00643750036214826,0.00318453447858798,0.00300051168320668,0.00453297972835493
3494,0,4,0.0241536863172519,0.0415804160841229,0.0503693949883641,0.0290391352047167
3495,0,5,0.00461201389933049,0.000243495539421705,0.00020785954460448,0.000588743703155624
3496,0,2,0.0399610453306556,0.0711166662000834,0.0670207925097008,0.0419793865326243
3497,0,1,0.0278232238827051,0.0476192383318218,0.0420264900462676,0.0368119568620669
3498,1,4,0.180066492715911,0.185832626392659,0.199966042542532,0.122859999933651
3499,0,3,0.0234053756742786,0.0396896588555685,0.033484181005541,0.0332317362284886
3500,0,1,0.00515299762054277,0.0024734696593484,0.00232181131573348,0.00449032395288383
3501,1,2,0.660875462214935,0.446838331345987,0.525574512123713,0.262619811289392
3502,0,1,0.0475775417183176,0.0853171059295798,0.0819941455679043,0.051849626392019
3503,0,1,0.0119678822331467,0.0119457979968997,0.0146530744407662,0.0101727225840555
3504,0,4,0.0329009563586026,0.0616966051029904,0.051718597361205,0.0461967571407512
3505,0,5,0.131613267563256,0.100443558274762,0.101070740101465,0.0588998222853882
3506,0,5,0.0116275045595471,0.0211564009938214,0.0187632650832291,0.0222977253580893
3507,0,2,0.00937893247722133,0.00425915339449917,0.0044333403715036,0.00561809790153401
3509,0,2,0.011744563752642,0.0142440850004539,0.0110260781306493,0.0155546507564695
3510,1,3,0.360444708543368,0.161189977091545,0.113333740253187,0.110461584944547
3511,0,4,0.0093822858670887,0.00277405224862902,0.00215702949734828,0.00440383427693578
3512,0,4,0.00586205596053003,0.00567428358354144,0.00696920988025566,0.00953846159042548
3513,0,4,0.00492227999872677,0.0055232825204332,0.00684499166424247,0.00864917196072599
3514,0,5,0.007924009852411,0.0021009880018629,0.00170421216029443,0.00470328937245823
3515,0,2,0.060262149534454,0.0842808635161034,0.0793508596079168,0.065349616980563
3516,0,2,0.0284447151096424,0.0503844478075658,0.0518885622040415,0.0435115117527718
3517,0,2,0.00915848523659648,0.00992683827582147,0.00898910613417426,0.0104240098054294
3518,0,4,0.0091663218237749,0.0170097143006669,0.0129545215140859,0.0184925328992409
3520,1,3,0.210474462750002,0.17630923660117,0.177592971986682,0.0946296272120178
3521,0,2,0.00246545207270691,0.00275378031161878,0.00226089563624963,0.00424042936993921
3522,0,2,0.0106897168021092,0.00968166706901277,0.0101350756604879,0.0118670853262812
3523,0,1,0.00581428628005965,0.00602126460273474,0.00445182384800689,0.00997668173904418
3524,0,3,0.335761460825622,0.1869524459343,0.190750994333886,0.112351553132978
3525,0,3,0.0298620906221046,0.0476788842031281,0.0431624248384893,0.0439645956127972
3526,0,5,0.0144621215275697,0.022417737452475,0.0150821927735776,0.0238052404996753
3527,0,4,0.00227218207295293,0.0000971907753822637,0.000236597099970636,0.00036125882841373
3528,0,3,0.0111002136668341,0.0217828461866564,0.0178921620307506,0.0273756648206444
3529,0,3,0.0115136074967027,0.0219010494710241,0.0216284873352892,0.0278321835346599
3532,0,5,0.0186594041397826,0.0345924898040414,0.0271224265383188,0.0280474723613861
3533,0,3,0.00780252299419551,0.00740086370905063,0.00660095690749221,0.0101611110029328
3535,0,2,0.231786374297423,0.174685737797717,0.188752508129322,0.1117099413467
3536,0,5,0.00894002852511267,0.0139296796905442,0.0102859672455985,0.0154852219212209
3537,0,3,0.00561458305349748,0.00676013070434147,0.00528393156516681,0.00993258470528509
3539,0,2,0.0101697395046324,0.01145981547216,0.0102544096036464,0.0111861719631752
3540,0,3,0.539799710297753,0.257358762881904,0.284273802208161,0.164960640460506
3542,0,1,0.00842725437405818,0.00693425745987244,0.00810402007955613,0.0103272232591358
3543,0,4,0.00764433020671743,0.0120100990228749,0.00959643026435964,0.0118775255144229
3544,0,3,0.0132435748191207,0.0172300330349569,0.0141733771789109,0.0180135464262071
3546,0,4,0.0135495638305547,0.0252657116974785,0.0187417524979872,0.0208060945600381
3547,0,4,0.0191010278441937,0.0371362375625914,0.0342683105304708,0.0397762657925763
3548,0,2,0.00440753118984762,0.00392212455560915,0.00462986369972191,0.00502573270894798
3550,0,4,0.0100490316856834,0.00685166190938034,0.0070005289834798,0.00970506933240001
3551,0,4,0.0119321802162452,0.0130904286990777,0.0122439982093679,0.0135265113416104
3552,0,2,0.0572296366675269,0.111239430537873,0.107565124538196,0.0666152958557801
3554,0,4,0.0133699633930013,0.0226215910401607,0.0167245263321218,0.022698473057517
3555,0,1,0.0107887625776588,0.0108488728237133,0.01246155023822,0.0107397951875512
3556,0,5,0.00477052100463255,0.00838620849372638,0.00582841495143388,0.011332364175566
3557,0,5,0.00256594487987874,0.00086621108745967,0.000684892162692645,0.00224492321441624
3558,1,1,0.425825668947653,0.24174597773485,0.251923003262859,0.136286810590233
3559,0,5,0.0137598236770413,0.00549371553589509,0.00399326123778331,0.0109422771982919
3560,0,5,0.0172654010992633,0.0323347767011916,0.0254829044192197,0.0268921787060665
3561,0,1,0.00493927987205717,0.000139268786741066,0.000447215561690183,0.000693853924660634
3563,0,4,0.00825777105754454,0.0127447494839258,0.00917844237602777,0.0157655730956809
3564,0,4,0.0350502846700228,0.064823996067393,0.0551302207310172,0.0465394590663469
3565,0,4,0.09726501348243,0.131882418223555,0.123320979770942,0.0802836217944872
3566,0,4,0.0190248843687916,0.0355181130521129,0.0286931882979477,0.0330889587066678
3567,0,4,0.00811315918479611,0.00559913404514192,0.00687543040314423,0.00636204435089132
3568,0,4,0.00771637245076671,0.00592428680673915,0.0114595329197375,0.00672841658646419
3569,0,1,0.00618275538092176,0.00986801595871763,0.00746750902915696,0.0153027370684994
3570,0,5,0.00957365209699352,0.0127520592839605,0.00992707800741129,0.0135335368819568
3572,1,3,0.0818387529028373,0.115341306078256,0.109402913589278,0.0879647101073362
3573,0,4,0.00977560868435929,0.0107967055188029,0.00941586087981813,0.0123689998778021
3574,0,3,0.00939423770262955,0.0128120821567843,0.00984715947055121,0.0132624850231469
3575,0,5,0.00617766495593472,0.00385769664682909,0.00415328335482768,0.0061041131076631
3576,0,3,0.00829051122273713,0.00376148455246854,0.00335075586805321,0.00681026426104461
3581,0,1,0.163333021887942,0.19835040657296,0.198475156688881,0.144527611332554
3583,0,3,0.00138951573737821,0.00000949279853148416,0.000301964924670029,0.0000812957102312396
3584,0,3,0.023494009704254,0.0429886774458377,0.0378685282184597,0.0351813633464581
3586,0,2,0.0640429506151245,0.1129035541912,0.0996776803563285,0.0829001958518322
3587,0,2,0.00363229173819316,0.00139286478665392,0.00165744498146545,0.00218397768603467
3588,0,4,0.0113156724063186,0.0191167191960065,0.0152241547005023,0.0181424182186235
3590,0,5,0.104749946668542,0.124394182587758,0.147061836066061,0.103937076681223
3591,0,2,0.0168929296566958,0.0321115398892137,0.0250330548157984,0.0269795780464573
3592,0,5,0.00868653731104402,0.00500233241132244,0.00451277432193196,0.00934999632407585
3594,0,5,0.00657448989365901,0.00336305342533296,0.00358984179427471,0.00474963989091809
3596,0,1,0.00982517991764748,0.0111720742584747,0.012203514364678,0.0129390075706834
3597,0,3,0.00411454158870812,0.00359402329900426,0.00380998220253747,0.00519565284985027
3598,0,1,0.0242230474421554,0.0510601784782799,0.0413143809859054,0.05897136737368
3599,0,4,0.101963056414895,0.117005798004916,0.11192848206764,0.0824677802369563
3600,0,1,0.0190469263636778,0.032059499959269,0.0265361161862986,0.0267431757184992
3601,0,2,0.035722429613494,0.0506630350754531,0.0389627097423596,0.0405022485586265
3604,0,1,0.0111907191057579,0.00720387649942052,0.00805172056687648,0.00857088742072032
3606,0,2,0.00668286123174527,0.0077642836555387,0.00778002078733399,0.0117747612147493
3607,0,5,0.00253165435211864,0.000462569131233352,0.000329007900086204,0.00105664030337333
3608,0,5,0.00867752044466787,0.00824341855230292,0.00710392724400455,0.0106387338471592
3610,0,1,0.00500915312664031,0.00133461246820105,0.000989719712278885,0.00243934473930765
3611,0,3,0.00700267958908638,0.0103139747385701,0.00742114025103113,0.0136774154292495
3612,0,3,0.0199015078350344,0.0336905081944713,0.028707841061172,0.028443840838282
3614,0,5,0.0128429856736573,0.0196953782826788,0.018379479787931,0.0213158863249841
3615,0,1,0.00840833073988399,0.00999403124718479,0.00790096779567552,0.0122420528308415
3616,0,2,0.0076937903640607,0.00273455041709295,0.00209735568213627,0.00542350093742427
3617,0,1,0.0172847349195554,0.0253919380939647,0.021099249569143,0.0306316565099933
3618,0,5,0.013197131885555,0.0260683760625913,0.0183527277361632,0.0390881263011875
3619,0,3,0.00793808407371737,0.0100814111824894,0.00873091663016978,0.0151977172999249
3620,0,1,0.02031339235383,0.037671965416332,0.0344809902082729,0.0377323254368824
3622,0,3,0.0135704696322531,0.0129213062169478,0.0107343613408602,0.0141576644796519
3624,0,1,0.0276034233068509,0.0273984812957362,0.0155494182734063,0.0325796280193376
3626,0,2,0.00454041356666729,0.00183879688395752,0.00160674332369015,0.00320177221641101
3627,0,4,0.0228572138105315,0.0368075218625301,0.0275708929483304,0.0329890003841177
3628,0,3,0.0265381385617986,0.0437858478625945,0.0707981390200922,0.04392310643231
3630,0,2,0.0103057482691237,0.0184609749832926,0.0133954753263546,0.020924935630423
3631,0,5,0.0435622932887385,0.0614043574733733,0.0478965910530564,0.0598787212051394
3632,0,4,0.00823269612005222,0.00773008684528763,0.00756357563027233,0.00833761931461838
3633,0,3,0.00324462425451659,0.00552112081513448,0.00563937616883626,0.0105429575215855
3634,0,3,0.0054285572181898,0.00210431980403148,0.00293624928966815,0.00315238077518027
3635,0,4,0.045533972595791,0.0638134075630356,0.0594230433660567,0.0565953067645133
3636,0,5,0.0182765081223278,0.0179791888136401,0.0211633261560176,0.0222764834152003
3637,0,4,0.012289871913875,0.00530848130855561,0.00483613447055891,0.00888681007266984
3638,0,4,0.00419040664392601,0.00141675939145003,0.00103329269537626,0.00320068846192275
3639,0,5,0.00394638096267355,0.00106228034931049,0.000658278476270696,0.00317493151528909
3640,0,4,0.0148410193077673,0.0354565200140011,0.0313437433700767,0.0433498076155021
3641,0,2,0.00901679702375802,0.00953791757675441,0.00896066024904275,0.0107692297943176
3642,0,1,0.0120882839942103,0.0116739485130007,0.0130150589996368,0.0172304257868667
3643,0,2,0.0126461450367948,0.0148460100136012,0.0136031068362485,0.0191320188784248
3644,0,4,0.00986246542577019,0.0140265673864878,0.0105482226359061,0.0137984989333021
3645,0,2,0.00439331715390016,0.00366102404664973,0.00443882285207288,0.00712796350984927
3646,0,4,0.00260054310731049,0.00222432580646815,0.0023625456468411,0.00494563461194231
